Path,File,Date Acquired,Sample,Misc
D:\MassHunter\GCMS\1\data\20181213\,H501.D,13 Dec 2018  19:03    ,H501, 
TIC: H501.D\data.ms,,,,
38.176,7665,,,
38.179,6846,,,
38.182,6832,,,
38.186,6866,,,
38.189,7242,,,
38.193,6992,,,
38.196,6986,,,
38.199,6559,,,
38.203,6651,,,
38.206,7172,,,
38.209,7042,,,
38.213,7132,,,
38.216,7076,,,
38.22,6951,,,
38.223,6749,,,
38.226,6594,,,
38.23,6639,,,
38.233,6839,,,
38.236,6948,,,
38.24,6777,,,
38.243,6766,,,
38.247,6609,,,
38.25,6952,,,
38.253,6624,,,
38.257,6828,,,
38.26,6899,,,
38.263,7382,,,
38.267,6686,,,
38.27,6661,,,
38.274,6655,,,
38.277,6793,,,
38.28,6773,,,
38.284,7096,,,
38.287,6930,,,
38.29,6926,,,
38.294,6850,,,
38.297,7057,,,
38.301,6245,,,
38.304,7269,,,
38.307,6645,,,
38.311,7005,,,
38.314,6389,,,
38.317,6901,,,
38.321,6465,,,
38.324,6728,,,
38.328,6660,,,
38.331,7226,,,
38.334,6861,,,
38.338,6498,,,
38.341,7115,,,
38.344,6615,,,
38.348,6918,,,
38.351,6842,,,
38.355,6776,,,
38.358,6802,,,
38.361,6752,,,
38.365,6657,,,
38.368,6530,,,
38.371,7308,,,
38.375,6667,,,
38.378,7169,,,
38.382,6998,,,
38.385,7201,,,
38.388,6883,,,
38.392,6749,,,
38.395,7072,,,
38.398,6784,,,
38.402,6696,,,
38.405,6795,,,
38.409,6977,,,
38.412,6605,,,
38.415,6538,,,
38.419,6840,,,
38.422,7000,,,
38.425,6843,,,
38.429,7430,,,
38.432,6972,,,
38.436,6744,,,
38.439,6583,,,
38.442,7102,,,
38.446,6503,,,
38.449,7088,,,
38.452,6846,,,
38.456,6690,,,
38.459,6522,,,
38.463,6940,,,
38.466,7116,,,
38.469,7190,,,
38.473,6419,,,
38.476,6876,,,
38.479,6927,,,
38.483,7066,,,
38.486,6605,,,
38.49,7048,,,
38.493,7066,,,
38.496,6941,,,
38.5,6435,,,
38.503,6806,,,
38.506,6882,,,
38.51,7129,,,
38.513,6734,,,
38.517,7229,,,
38.52,6799,,,
38.523,6746,,,
38.527,6545,,,
38.53,7301,,,
38.533,6453,,,
38.537,7032,,,
38.54,6983,,,
38.544,7077,,,
38.547,6652,,,
38.55,7032,,,
38.554,7093,,,
38.557,6622,,,
38.56,6603,,,
38.564,6889,,,
38.567,6852,,,
38.571,7007,,,
38.574,7031,,,
38.577,6721,,,
38.581,6816,,,
38.584,6701,,,
38.587,6634,,,
38.591,6893,,,
38.594,7295,,,
38.598,7252,,,
38.601,6805,,,
38.604,6757,,,
38.608,7021,,,
38.611,6900,,,
38.614,7217,,,
38.618,7017,,,
38.621,6634,,,
38.625,6705,,,
38.628,6686,,,
38.631,6443,,,
38.635,6691,,,
38.638,7112,,,
38.641,6967,,,
38.645,6468,,,
38.648,7159,,,
38.652,6826,,,
38.655,6524,,,
38.658,6876,,,
38.662,6845,,,
38.665,6848,,,
38.668,6965,,,
38.672,7448,,,
38.675,7105,,,
38.679,6720,,,
38.682,7212,,,
38.685,6763,,,
38.689,6703,,,
38.692,6784,,,
38.695,6787,,,
38.699,6938,,,
38.702,6905,,,
38.706,7300,,,
38.709,6617,,,
38.712,7141,,,
38.716,6955,,,
38.719,6809,,,
38.722,6926,,,
38.726,6607,,,
38.729,6932,,,
38.733,6586,,,
38.736,6653,,,
38.739,7024,,,
38.743,6670,,,
38.746,6379,,,
38.749,7119,,,
38.753,6980,,,
38.756,7339,,,
38.76,6403,,,
38.763,6774,,,
38.766,6548,,,
38.77,6767,,,
38.773,6870,,,
38.776,6854,,,
38.78,6974,,,
38.783,7003,,,
38.787,6893,,,
38.79,7120,,,
38.793,7434,,,
38.797,6708,,,
38.8,6790,,,
38.803,6781,,,
38.807,7015,,,
38.81,7309,,,
38.814,6745,,,
38.817,7432,,,
38.82,7688,,,
38.824,6989,,,
38.827,7155,,,
38.83,6935,,,
38.834,7164,,,
38.837,7144,,,
38.841,7763,,,
38.844,6667,,,
38.847,6868,,,
38.851,7218,,,
38.854,7299,,,
38.857,6767,,,
38.861,6402,,,
38.864,6767,,,
38.868,6494,,,
38.871,6498,,,
38.874,6706,,,
38.878,6674,,,
38.881,6827,,,
38.884,6832,,,
38.888,6960,,,
38.891,7344,,,
38.895,6902,,,
38.898,6814,,,
38.901,7135,,,
38.905,6733,,,
38.908,6980,,,
38.911,7137,,,
38.915,6726,,,
38.918,6643,,,
38.922,6835,,,
38.925,7256,,,
38.928,7346,,,
38.932,6980,,,
38.935,7136,,,
38.938,7111,,,
38.942,6889,,,
38.945,6983,,,
38.949,7063,,,
38.952,6732,,,
38.955,6676,,,
38.959,6654,,,
38.962,7003,,,
38.965,7272,,,
38.969,6864,,,
38.972,7063,,,
38.976,6876,,,
38.979,6553,,,
38.982,6401,,,
38.986,6759,,,
38.989,6888,,,
38.992,6883,,,
38.996,6650,,,
38.999,6547,,,
39.003,7032,,,
39.006,6697,,,
39.009,6816,,,
39.013,7113,,,
39.016,6820,,,
39.019,6995,,,
39.023,6796,,,
39.026,6983,,,
39.03,7043,,,
39.033,6748,,,
39.036,7189,,,
39.04,7023,,,
39.043,7688,,,
39.046,7584,,,
39.05,7390,,,
39.053,7912,,,
39.057,8381,,,
39.06,8691,,,
39.063,8921,,,
39.067,9274,,,
39.07,10144,,,
39.073,9524,,,
39.077,10193,,,
39.08,10005,,,
39.084,10147,,,
39.087,10279,,,
39.09,10087,,,
39.094,9734,,,
39.097,9088,,,
39.1,8721,,,
39.104,8209,,,
39.107,8026,,,
39.111,7862,,,
39.114,8380,,,
39.117,7515,,,
39.121,7505,,,
39.124,7335,,,
39.127,7346,,,
39.131,6660,,,
39.134,6663,,,
39.138,6647,,,
39.141,7129,,,
39.144,6726,,,
39.148,6820,,,
39.151,6911,,,
39.154,6663,,,
39.158,7013,,,
39.161,6877,,,
39.165,7140,,,
39.168,7261,,,
39.171,7448,,,
39.175,6701,,,
39.178,6676,,,
39.181,7282,,,
39.185,6802,,,
39.188,7184,,,
39.192,7295,,,
39.195,7467,,,
39.198,7139,,,
39.202,6624,,,
39.205,6817,,,
39.208,7320,,,
39.212,6982,,,
39.215,7500,,,
39.219,6292,,,
39.222,6778,,,
39.225,7020,,,
39.229,6753,,,
39.232,6867,,,
39.235,7240,,,
39.239,6650,,,
39.242,7069,,,
39.246,6441,,,
39.249,6693,,,
39.252,6891,,,
39.256,7168,,,
39.259,6884,,,
39.263,6408,,,
39.266,6924,,,
39.269,6790,,,
39.273,7376,,,
39.276,7578,,,
39.279,7170,,,
39.283,6850,,,
39.286,6422,,,
39.29,6831,,,
39.293,7395,,,
39.296,7159,,,
39.3,7224,,,
39.303,7337,,,
39.306,6469,,,
39.31,6864,,,
39.313,7381,,,
39.317,7246,,,
39.32,6986,,,
39.323,6651,,,
39.327,6565,,,
39.33,7473,,,
39.333,6940,,,
39.337,7213,,,
39.34,6848,,,
39.343,6546,,,
39.347,6854,,,
39.35,6808,,,
39.354,7235,,,
39.357,6662,,,
39.36,6295,,,
39.364,6799,,,
39.367,7054,,,
39.371,8331,,,
39.374,8952,,,
39.377,8934,,,
39.381,8489,,,
39.384,8691,,,
39.387,8352,,,
39.391,8638,,,
39.394,8342,,,
39.398,8846,,,
39.401,9299,,,
39.404,8824,,,
39.408,8950,,,
39.411,9065,,,
39.414,8996,,,
39.418,9169,,,
39.421,9409,,,
39.425,9754,,,
39.428,9168,,,
39.431,9071,,,
39.435,9105,,,
39.438,8983,,,
39.441,9419,,,
39.445,8702,,,
39.448,9210,,,
39.452,8575,,,
39.455,8750,,,
39.458,9028,,,
39.462,9451,,,
39.465,8387,,,
39.468,9841,,,
39.472,9672,,,
39.475,9405,,,
39.479,9854,,,
39.482,9142,,,
39.485,9390,,,
39.489,9321,,,
39.492,9094,,,
39.495,8907,,,
39.499,9296,,,
39.502,8781,,,
39.506,8960,,,
39.509,9502,,,
39.512,9370,,,
39.516,9489,,,
39.519,9131,,,
39.522,9020,,,
39.526,9140,,,
39.529,9037,,,
39.533,9215,,,
39.536,9120,,,
39.539,9052,,,
39.543,8741,,,
39.546,8744,,,
39.549,8896,,,
39.553,8301,,,
39.556,9172,,,
39.56,8620,,,
39.563,8370,,,
39.566,8572,,,
39.57,9305,,,
39.573,9625,,,
39.576,9698,,,
39.58,9312,,,
39.583,9086,,,
39.587,9146,,,
39.59,9421,,,
39.593,9649,,,
39.597,9478,,,
39.6,9686,,,
39.603,9128,,,
39.607,9388,,,
39.61,9840,,,
39.614,8872,,,
39.617,8986,,,
39.62,9489,,,
39.624,9419,,,
39.627,9018,,,
39.63,9394,,,
39.634,8999,,,
39.637,9219,,,
39.641,8119,,,
39.644,9440,,,
39.647,8978,,,
39.651,8843,,,
39.654,8835,,,
39.657,9290,,,
39.661,9634,,,
39.664,9156,,,
39.668,9807,,,
39.671,9396,,,
39.674,9232,,,
39.678,10130,,,
39.681,9821,,,
39.684,9929,,,
39.688,8927,,,
39.691,9008,,,
39.695,9401,,,
39.698,9321,,,
39.701,9756,,,
39.705,9441,,,
39.708,9724,,,
39.711,8857,,,
39.715,9700,,,
39.718,9239,,,
39.722,9185,,,
39.725,9131,,,
39.728,9429,,,
39.732,8905,,,
39.735,9574,,,
39.738,9401,,,
39.742,9785,,,
39.745,9687,,,
39.749,9151,,,
39.752,9764,,,
39.755,9936,,,
39.759,9731,,,
39.762,10807,,,
39.765,10096,,,
39.769,10281,,,
39.772,10435,,,
39.776,10946,,,
39.779,10371,,,
39.782,10330,,,
39.786,9622,,,
39.789,9527,,,
39.792,10163,,,
39.796,9190,,,
39.799,9739,,,
39.803,9834,,,
39.806,9639,,,
39.809,9447,,,
39.813,8921,,,
39.816,8604,,,
39.819,9076,,,
39.823,8877,,,
39.826,9904,,,
39.83,9257,,,
39.833,9500,,,
39.836,8852,,,
39.84,9455,,,
39.843,9050,,,
39.846,9035,,,
39.85,8986,,,
39.853,9372,,,
39.857,8857,,,
39.86,9107,,,
39.863,9306,,,
39.867,9097,,,
39.87,8862,,,
39.873,9112,,,
39.877,9299,,,
39.88,9363,,,
39.884,8501,,,
39.887,8726,,,
39.89,8904,,,
39.894,8690,,,
39.897,8705,,,
39.9,8414,,,
39.904,8603,,,
39.907,9794,,,
39.911,9481,,,
39.914,9779,,,
39.917,9684,,,
39.921,9550,,,
39.924,9357,,,
39.927,9961,,,
39.931,9799,,,
39.934,10401,,,
39.938,9014,,,
39.941,9574,,,
39.944,9885,,,
39.948,9807,,,
39.951,9719,,,
39.954,9959,,,
39.958,9514,,,
39.961,9378,,,
39.965,9744,,,
39.968,10152,,,
39.971,10223,,,
39.975,10004,,,
39.978,9922,,,
39.981,9527,,,
39.985,10190,,,
39.988,9007,,,
39.992,9323,,,
39.995,9907,,,
39.998,9822,,,
40.002,9609,,,
40.005,9569,,,
40.008,10350,,,
40.012,9435,,,
40.015,9814,,,
40.019,9553,,,
40.022,9746,,,
40.025,9813,,,
40.029,10054,,,
40.032,9758,,,
40.035,9895,,,
40.039,9034,,,
40.042,8750,,,
40.046,9146,,,
40.049,9259,,,
40.052,9769,,,
40.056,9686,,,
40.059,9344,,,
40.062,9009,,,
40.066,9379,,,
40.069,9091,,,
40.073,9719,,,
40.076,9625,,,
40.079,9139,,,
40.083,8868,,,
40.086,9075,,,
40.089,9047,,,
40.093,9465,,,
40.096,9211,,,
40.1,9189,,,
40.103,9435,,,
40.106,8322,,,
40.11,9073,,,
40.113,8991,,,
40.116,8949,,,
40.12,9325,,,
40.123,9600,,,
40.127,8767,,,
40.13,8838,,,
40.133,8634,,,
40.137,9021,,,
40.14,9419,,,
40.143,9751,,,
40.147,8802,,,
40.15,9539,,,
40.154,8810,,,
40.157,8957,,,
40.16,9225,,,
40.164,8554,,,
40.167,9069,,,
40.17,9336,,,
40.174,9097,,,
40.177,9278,,,
40.181,8939,,,
40.184,9651,,,
40.187,9514,,,
40.191,8485,,,
40.194,8400,,,
40.197,9055,,,
40.201,9650,,,
40.204,8865,,,
40.208,9411,,,
40.211,9596,,,
40.214,9188,,,
40.218,9009,,,
40.221,8996,,,
40.224,9345,,,
40.228,9156,,,
40.231,8492,,,
40.235,9263,,,
40.238,9031,,,
40.241,8996,,,
40.245,9591,,,
40.248,9763,,,
40.251,9743,,,
40.255,9271,,,
40.258,9114,,,
40.262,9351,,,
40.265,9573,,,
40.268,9083,,,
40.272,8774,,,
40.275,8958,,,
40.278,9864,,,
40.282,9283,,,
40.285,9390,,,
40.289,8926,,,
40.292,8614,,,
40.295,9162,,,
40.299,8744,,,
40.302,9100,,,
40.305,8690,,,
40.309,8461,,,
40.312,9034,,,
40.316,9280,,,
40.319,9039,,,
40.322,9686,,,
40.326,8266,,,
40.329,8950,,,
40.332,8734,,,
40.336,9071,,,
40.339,8805,,,
40.343,7924,,,
40.346,7937,,,
40.349,8674,,,
40.353,8711,,,
40.356,8464,,,
40.359,8152,,,
40.363,7868,,,
40.366,8023,,,
40.37,8626,,,
40.373,8838,,,
40.376,8825,,,
40.38,8753,,,
40.383,9063,,,
40.386,9357,,,
40.39,8913,,,
40.393,8998,,,
40.397,8628,,,
40.4,8409,,,
40.403,8673,,,
40.407,9159,,,
40.41,8263,,,
40.413,7850,,,
40.417,8062,,,
40.42,8215,,,
40.424,8837,,,
40.427,8543,,,
40.43,8534,,,
40.434,8379,,,
40.437,8901,,,
40.44,8006,,,
40.444,8789,,,
40.447,8179,,,
40.451,8266,,,
40.454,7275,,,
40.457,8469,,,
40.461,7974,,,
40.464,8008,,,
40.467,7605,,,
40.471,7648,,,
40.474,9094,,,
40.478,8208,,,
40.481,8131,,,
40.484,8461,,,
40.488,7545,,,
40.491,7574,,,
40.494,7971,,,
40.498,8393,,,
40.501,7882,,,
40.505,7725,,,
40.508,8147,,,
40.511,7899,,,
40.515,8010,,,
40.518,7881,,,
40.521,8179,,,
40.525,8213,,,
40.528,7471,,,
40.532,7946,,,
40.535,7948,,,
40.538,8173,,,
40.542,8179,,,
40.545,7539,,,
40.548,7374,,,
40.552,7273,,,
40.555,6887,,,
40.559,7213,,,
40.562,6921,,,
40.565,6920,,,
40.569,6525,,,
40.572,6820,,,
40.575,6854,,,
40.579,7290,,,
40.582,6813,,,
40.586,6543,,,
40.589,6317,,,
40.592,6568,,,
40.596,6987,,,
40.599,7415,,,
40.602,6886,,,
40.606,6832,,,
40.609,6830,,,
40.613,6819,,,
40.616,6709,,,
40.619,6467,,,
40.623,6865,,,
40.626,7037,,,
40.63,7078,,,
40.633,7111,,,
40.636,6862,,,
40.64,6916,,,
40.643,6584,,,
40.646,6743,,,
40.65,6832,,,
40.653,7098,,,
40.657,7208,,,
40.66,6801,,,
40.663,6811,,,
40.667,7291,,,
40.67,6863,,,
40.673,6825,,,
40.677,6575,,,
40.68,7360,,,
40.684,6858,,,
40.687,6560,,,
40.69,6806,,,
40.694,7125,,,
40.697,7109,,,
40.7,7093,,,
40.704,7241,,,
40.707,6694,,,
40.711,7354,,,
40.714,8368,,,
40.717,8762,,,
40.721,10980,,,
40.724,12523,,,
40.727,15365,,,
40.731,18028,,,
40.734,21424,,,
40.738,24015,,,
40.741,25996,,,
40.744,24840,,,
40.748,24885,,,
40.751,23318,,,
40.754,19988,,,
40.758,17392,,,
40.761,14255,,,
40.765,13623,,,
40.768,10671,,,
40.771,8476,,,
40.775,7744,,,
40.778,7380,,,
40.781,7501,,,
40.785,6830,,,
40.788,7410,,,
40.791,6733,,,
40.795,7099,,,
40.798,7056,,,
40.802,7290,,,
40.805,6818,,,
40.808,7198,,,
40.812,6841,,,
40.815,6947,,,
40.819,6940,,,
40.822,7274,,,
40.825,6714,,,
40.829,7255,,,
40.832,7089,,,
40.835,6919,,,
40.839,7089,,,
40.842,6994,,,
40.846,7100,,,
40.849,6828,,,
40.852,7265,,,
40.856,6809,,,
40.859,7390,,,
40.862,6474,,,
40.866,7061,,,
40.869,6952,,,
40.873,7493,,,
40.876,7348,,,
40.879,6937,,,
40.883,6655,,,
40.886,7020,,,
40.889,6997,,,
40.893,6695,,,
40.896,6964,,,
40.9,7148,,,
40.903,6962,,,
40.906,7186,,,
40.91,6812,,,
40.913,7147,,,
40.916,7221,,,
40.92,6782,,,
40.923,6703,,,
40.927,7107,,,
40.93,7032,,,
40.933,7298,,,
40.937,7080,,,
40.94,6724,,,
40.943,7202,,,
40.947,7283,,,
40.95,7013,,,
40.954,6902,,,
40.957,6888,,,
40.96,6938,,,
40.964,7259,,,
40.967,7250,,,
40.97,6785,,,
40.974,7075,,,
40.977,6973,,,
40.981,7211,,,
40.984,6939,,,
40.987,7262,,,
40.991,6835,,,
40.994,7065,,,
40.997,7094,,,
41.001,7109,,,
41.004,7020,,,
41.008,6885,,,
41.011,6891,,,
41.014,7239,,,
41.018,7014,,,
41.021,7252,,,
41.024,7000,,,
41.028,7298,,,
41.031,7144,,,
41.035,7073,,,
41.038,7275,,,
41.041,6884,,,
41.045,7195,,,
41.048,7091,,,
41.051,6704,,,
41.055,7093,,,
41.058,7483,,,
41.062,6948,,,
41.065,7566,,,
41.068,7385,,,
41.072,6801,,,
41.075,7237,,,
41.078,6987,,,
41.082,7093,,,
41.085,6501,,,
41.089,7090,,,
41.092,7116,,,
41.095,7345,,,
41.099,6988,,,
41.102,7235,,,
41.105,6858,,,
41.109,7544,,,
41.112,7661,,,
41.116,7353,,,
41.119,7139,,,
41.122,7028,,,
41.126,6998,,,
41.129,7365,,,
41.132,7250,,,
41.136,7190,,,
41.139,7220,,,
41.143,7312,,,
41.146,6700,,,
41.149,7377,,,
41.153,7288,,,
41.156,7633,,,
41.159,7093,,,
41.163,7350,,,
41.166,7343,,,
41.17,7295,,,
41.173,7331,,,
41.176,7465,,,
41.18,7084,,,
41.183,7389,,,
41.186,6871,,,
41.19,7200,,,
41.193,6924,,,
41.197,7041,,,
41.2,7368,,,
41.203,7229,,,
41.207,8101,,,
41.21,6700,,,
41.213,7666,,,
41.217,7173,,,
41.22,7310,,,
41.224,7424,,,
41.227,7256,,,
41.23,7259,,,
41.234,6841,,,
41.237,7011,,,
41.24,6907,,,
41.244,6601,,,
41.247,7025,,,
41.251,7100,,,
41.254,7358,,,
41.257,7029,,,
41.261,7313,,,
41.264,7015,,,
41.267,7373,,,
41.271,7142,,,
41.274,7314,,,
41.278,6850,,,
41.281,7343,,,
41.284,6484,,,
41.288,6814,,,
41.291,7159,,,
41.294,6763,,,
41.298,6967,,,
41.301,7152,,,
41.305,7010,,,
41.308,7389,,,
41.311,7117,,,
41.315,7177,,,
41.318,7136,,,
41.321,6825,,,
41.325,7416,,,
41.328,7164,,,
41.332,6935,,,
41.335,7126,,,
41.338,6885,,,
41.342,6937,,,
41.345,7108,,,
41.348,7527,,,
41.352,7067,,,
41.355,7160,,,
41.359,7469,,,
41.362,7227,,,
41.365,7005,,,
41.369,7099,,,
41.372,7207,,,
41.375,6858,,,
41.379,7391,,,
41.382,7199,,,
41.386,7350,,,
41.389,7067,,,
41.392,7039,,,
41.396,6927,,,
41.399,7448,,,
41.402,7143,,,
41.406,7443,,,
41.409,7278,,,
41.413,6718,,,
41.416,7419,,,
41.419,7557,,,
41.423,6737,,,
41.426,7434,,,
41.429,7226,,,
41.433,7345,,,
41.436,6878,,,
41.44,6745,,,
41.443,6845,,,
41.446,7032,,,
41.45,7497,,,
41.453,7337,,,
41.456,7153,,,
41.46,7564,,,
41.463,6715,,,
41.467,6954,,,
41.47,7162,,,
41.473,6914,,,
41.477,7356,,,
41.48,7125,,,
41.483,7000,,,
41.487,7311,,,
41.49,7452,,,
41.494,7294,,,
41.497,7422,,,
41.5,6322,,,
41.504,6986,,,
41.507,7395,,,
41.51,7422,,,
41.514,6990,,,
41.517,7069,,,
41.521,7634,,,
41.524,7168,,,
41.527,6965,,,
41.531,7007,,,
41.534,7402,,,
41.537,7195,,,
41.541,7169,,,
41.544,7096,,,
41.548,7374,,,
41.551,7341,,,
41.554,7673,,,
41.558,7060,,,
41.561,7256,,,
41.564,7052,,,
41.568,7035,,,
41.571,7348,,,
41.575,7425,,,
41.578,7375,,,
41.581,7553,,,
41.585,7011,,,
41.588,6897,,,
41.591,7498,,,
41.595,7103,,,
41.598,7097,,,
41.602,7164,,,
41.605,7697,,,
41.608,7338,,,
41.612,6456,,,
41.615,7052,,,
41.618,7113,,,
41.622,7056,,,
41.625,7730,,,
41.629,6690,,,
41.632,6732,,,
41.635,7241,,,
41.639,7243,,,
41.642,6915,,,
41.645,6957,,,
41.649,6960,,,
41.652,6884,,,
41.656,7414,,,
41.659,7141,,,
41.662,7182,,,
41.666,8309,,,
41.669,8029,,,
41.672,7512,,,
41.676,8547,,,
41.679,8129,,,
41.683,8045,,,
41.686,7930,,,
41.689,7369,,,
41.693,7417,,,
41.696,7408,,,
41.699,7532,,,
41.703,7248,,,
41.706,7351,,,
41.71,7717,,,
41.713,6952,,,
41.716,7226,,,
41.72,6827,,,
41.723,7005,,,
41.726,7042,,,
41.73,7812,,,
41.733,7700,,,
41.737,7978,,,
41.74,7724,,,
41.743,7943,,,
41.747,8193,,,
41.75,7688,,,
41.753,7276,,,
41.757,7322,,,
41.76,7275,,,
41.764,7542,,,
41.767,7566,,,
41.77,7362,,,
41.774,7685,,,
41.777,7578,,,
41.78,7727,,,
41.784,7540,,,
41.787,7234,,,
41.791,7491,,,
41.794,7813,,,
41.797,8347,,,
41.801,7201,,,
41.804,7167,,,
41.807,6879,,,
41.811,7172,,,
41.814,7359,,,
41.818,7656,,,
41.821,6840,,,
41.824,7669,,,
41.828,7228,,,
41.831,7103,,,
41.834,7617,,,
41.838,7298,,,
41.841,7440,,,
41.845,7537,,,
41.848,7269,,,
41.851,7408,,,
41.855,7601,,,
41.858,6523,,,
41.861,7528,,,
41.865,7093,,,
41.868,7705,,,
41.872,7367,,,
41.875,7657,,,
41.878,7982,,,
41.882,6746,,,
41.885,7698,,,
41.888,7440,,,
41.892,7782,,,
41.895,8019,,,
41.899,6913,,,
41.902,7869,,,
41.905,8120,,,
41.909,8151,,,
41.912,7541,,,
41.915,7479,,,
41.919,6985,,,
41.922,7601,,,
41.926,7778,,,
41.929,7676,,,
41.932,7217,,,
41.936,7540,,,
41.939,7018,,,
41.942,8008,,,
41.946,7387,,,
41.949,8140,,,
41.953,7537,,,
41.956,7802,,,
41.959,6647,,,
41.963,7364,,,
41.966,7796,,,
41.969,7419,,,
41.973,7481,,,
41.976,8349,,,
41.98,9487,,,
41.983,10853,,,
41.986,11273,,,
41.99,10668,,,
41.993,9421,,,
41.996,9429,,,
42,8517,,,
42.003,8316,,,
42.007,8054,,,
42.01,7536,,,
42.013,7589,,,
42.017,7152,,,
42.02,7206,,,
42.023,7045,,,
42.027,7424,,,
42.03,7489,,,
42.034,7161,,,
42.037,8448,,,
42.04,7893,,,
42.044,7499,,,
42.047,7683,,,
42.051,7230,,,
42.054,7604,,,
42.057,7481,,,
42.061,7931,,,
42.064,8143,,,
42.067,8065,,,
42.071,7732,,,
42.074,8073,,,
42.078,8098,,,
42.081,7421,,,
42.084,8142,,,
42.088,7560,,,
42.091,7909,,,
42.094,7631,,,
42.098,7565,,,
42.101,8319,,,
42.105,7318,,,
42.108,7259,,,
42.111,7149,,,
42.115,8247,,,
42.118,7124,,,
42.121,7914,,,
42.125,7623,,,
42.128,8001,,,
42.132,7877,,,
42.135,7559,,,
42.138,7820,,,
42.142,7255,,,
42.145,7877,,,
42.148,7907,,,
42.152,7435,,,
42.155,8517,,,
42.159,8336,,,
42.162,8516,,,
42.165,8908,,,
42.169,9008,,,
42.172,8181,,,
42.175,8661,,,
42.179,8314,,,
42.182,7314,,,
42.186,8502,,,
42.189,8282,,,
42.192,8340,,,
42.196,7917,,,
42.199,8553,,,
42.202,7850,,,
42.206,8155,,,
42.209,8131,,,
42.213,7977,,,
42.216,7729,,,
42.219,8152,,,
42.223,7655,,,
42.226,7799,,,
42.229,7410,,,
42.233,7671,,,
42.236,7326,,,
42.24,7431,,,
42.243,7949,,,
42.246,7578,,,
42.25,8125,,,
42.253,7541,,,
42.256,7965,,,
42.26,7943,,,
42.263,8505,,,
42.267,8309,,,
42.27,8342,,,
42.273,7920,,,
42.277,7640,,,
42.28,7885,,,
42.283,7903,,,
42.287,8131,,,
42.29,8275,,,
42.294,8119,,,
42.297,7598,,,
42.3,8031,,,
42.304,7420,,,
42.307,8348,,,
42.31,8072,,,
42.314,7860,,,
42.317,8226,,,
42.321,7420,,,
42.324,8068,,,
42.327,7888,,,
42.331,7858,,,
42.334,8331,,,
42.337,8343,,,
42.341,8559,,,
42.344,8073,,,
42.348,8447,,,
42.351,8346,,,
42.354,7997,,,
42.358,8179,,,
42.361,8254,,,
42.364,7743,,,
42.368,8001,,,
42.371,7991,,,
42.375,8411,,,
42.378,8640,,,
42.381,8247,,,
42.385,8691,,,
42.388,7906,,,
42.391,7997,,,
42.395,7951,,,
42.398,8085,,,
42.402,8552,,,
42.405,8224,,,
42.408,8041,,,
42.412,7555,,,
42.415,8417,,,
42.418,8676,,,
42.422,8519,,,
42.425,8670,,,
42.429,8724,,,
42.432,8645,,,
42.435,8785,,,
42.439,8634,,,
42.442,8926,,,
42.445,7971,,,
42.449,8373,,,
42.452,8131,,,
42.456,8301,,,
42.459,8093,,,
42.462,8114,,,
42.466,9166,,,
42.469,8722,,,
42.472,8401,,,
42.476,8597,,,
42.479,8565,,,
42.483,8753,,,
42.486,8610,,,
42.489,8391,,,
42.493,8030,,,
42.496,8840,,,
42.499,8202,,,
42.503,7929,,,
42.506,8349,,,
42.51,8554,,,
42.513,8005,,,
42.516,7953,,,
42.52,8181,,,
42.523,8464,,,
42.526,8606,,,
42.53,8949,,,
42.533,8710,,,
42.537,7675,,,
42.54,8270,,,
42.543,8941,,,
42.547,8528,,,
42.55,7953,,,
42.553,8698,,,
42.557,8644,,,
42.56,8430,,,
42.564,8426,,,
42.567,8327,,,
42.57,8270,,,
42.574,8309,,,
42.577,8438,,,
42.58,8758,,,
42.584,8753,,,
42.587,8240,,,
42.591,8614,,,
42.594,8290,,,
42.597,8219,,,
42.601,8598,,,
42.604,8377,,,
42.607,8462,,,
42.611,8183,,,
42.614,8650,,,
42.618,8245,,,
42.621,8040,,,
42.624,8670,,,
42.628,8558,,,
42.631,9164,,,
42.634,9090,,,
42.638,9803,,,
42.641,10549,,,
42.645,12539,,,
42.648,14210,,,
42.651,13759,,,
42.655,12479,,,
42.658,10733,,,
42.661,9415,,,
42.665,8452,,,
42.668,9237,,,
42.672,9269,,,
42.675,8972,,,
42.678,8600,,,
42.682,8641,,,
42.685,8707,,,
42.688,8703,,,
42.692,8484,,,
42.695,8959,,,
42.699,8864,,,
42.702,8363,,,
42.705,8886,,,
42.709,8508,,,
42.712,8309,,,
42.715,8923,,,
42.719,9212,,,
42.722,8759,,,
42.726,8876,,,
42.729,8578,,,
42.732,8834,,,
42.736,8931,,,
42.739,8982,,,
42.742,8825,,,
42.746,8709,,,
42.749,8543,,,
42.753,9275,,,
42.756,8551,,,
42.759,9590,,,
42.763,9524,,,
42.766,10037,,,
42.769,9684,,,
42.773,9689,,,
42.776,9176,,,
42.78,9092,,,
42.783,9215,,,
42.786,9125,,,
42.79,9230,,,
42.793,8535,,,
42.796,8994,,,
42.8,9507,,,
42.803,9419,,,
42.807,9197,,,
42.81,9858,,,
42.813,8792,,,
42.817,9414,,,
42.82,8985,,,
42.823,9414,,,
42.827,9010,,,
42.83,8946,,,
42.834,9194,,,
42.837,9595,,,
42.84,9334,,,
42.844,9074,,,
42.847,9590,,,
42.85,9543,,,
42.854,8784,,,
42.857,8900,,,
42.861,9074,,,
42.864,9001,,,
42.867,9124,,,
